Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal
642,PANYU,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"",,"-1.5005555555555556,0.43833333333333335"
2519,Pengikik Kecil,"",KEPULAUAN RIAU,Kab. BINTAN,"",,"0.24083333333333334,108.02972222222222"
8772,Dokokayu Kiki,"",GORONTALO,Kab. GORONTALO UTARA,"",,"0.9449761111111111,123.03795833333334"
5278,Ontoloesua,"",NUSA TENGGARA TIMUR,Kab. NGADA,"",,"-8.364722222222222,121.00472222222223"
11789,Genan Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.2031444444444443,131.09068583333334"
7473,Bulitoko Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.4791872222222222,121.69495888888889"
11154,Nohari Barat,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.7066683333333335,132.16696583333334"
4478,Bokor Satu,"",JAWA TIMUR,Kab. MALANG,"",,"-8.452203055555556,112.65545111111112"
12029,Kapatbus,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.9339572222222222,131.09604194444447"
5182,Fatubnao,"",NUSA TENGGARA TIMUR,KOTA KUPANG,"",,"-9.708888888888888,123.68111111111112"
7740,Patoyano Lima,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.4444444444444445,121.76138888888889"
8612,Sampua Tooge Dua,"",SULAWESI TENGGARA,Kab. WAKATOBI,"",,"-5.590277777777778,123.82472222222222"
5562,Sebabi,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"",,"-8.361388888888888,120.02361111111111"
13925,Wamofa Ndabe,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.844906388888889,134.02513972222224"
14023,Here Uti,"",PAPUA,Kab. NABIRE,"",,"-3.0943647222222226,135.60367083333333"
4754,Talango Tengah,"",JAWA TIMUR,Kab. SUMENEP,"",7° 5' 46.512
14007,Waibo,"",PAPUA,Kab. JAYAPURA,"",,"-2.436388888888889,140.60194444444443"
4989,Batubalong,"",NUSA TENGGARA BARAT,Kab. SUMBAWA,"",,"-9.023888888888889,117.46527777777779"
9907,Farispun,"",MALUKU,Kab. BURU SELATAN,"",,"-3.782017222222222,126.50848972222222"
3758,Tulai,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"2.9875000000000003,105.68666666666667"
4315,Amben,"",DI YOGYAKARTA,Kab. GUNUNG KIDUL,"",,"-8.196388888888889,110.75888888888889"
9381,Efir,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.286944444444444,134.3163888888889"
1665,Batuadang,"",RIAU,Kab. ROKAN HILIR,"",,"0.9211111111111111,100.59722222222221"
8823,Tapa Da'a,"",GORONTALO,Kab. BOALEMO,"",,"0.48744444444444446,122.32595666666666"
2929,Nibung,"",KEPULAUAN RIAU,Kab. NATUNA,"",,"4.084817777777777,108.27345777777778"
8452,Matandabulawa,"",SULAWESI TENGGARA,Kab. BUTON,"",,"-5.214166666666667,122.29777777777778"
10961,Bubitakeri,"",PAPUA BARAT,Kab. FAKFAK,"",,"-3.2770905555555556,132.77639416666668"
9146,Mesa Nus,"",MALUKU,Kab. MALUKU TENGGARA BARAT,"",,"-7.415277777777778,131.04111111111112"
7316,Talam Babasal,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-1.6228202777777778,123.19558222222223"
1698,Dedap,"",RIAU,Kab. KEPULAUAN MERANTI,"",,"0.35039527777777774,102.36633444444443"
4318,Godeg,"",DI YOGYAKARTA,Kab. GUNUNG KIDUL,"",,"-8.197777777777778,110.80222222222221"
12871,Sublely Palay,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.33917194444444443,130.67332222222223"
9536,Kobaselfara,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.435555555555556,134.54555555555555"
12361,Man Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.9232727777777777,131.12362000000002"
1232,Tangah,"",SUMATERA UTARA,Kab. MANDAILING NATAL,"",,"0.8755811111111111,98.92164583333334"
14195,Yeromi,"",PAPUA,Kab. KEPULAUAN YAPEN,"",,"-1.4841666666666666,135.34194444444447"
13271,Domi,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-1.9402161111111111,134.15199083333334"
9598,Lar,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.3875,134.355"
3360,Pekajang Besar,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"-1.1591699999999998,105.2966"
7058,Apal Satu,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-1.4980555555555557,123.24972222222222"
10355,Loid,"",MALUKU UTARA,Kab. HALMAHERA SELATAN,"",,"-0.3288888888888889,127.40361111111112"
9539,Kohlomwohia,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-5.556302777777778,134.70178944444444"
1668,Bertandang  Pulau,"",RIAU,Kab. ROKAN HILIR,"",,"0.8841666666666667,100.56972222222223"
13540,Embinusu,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.5828577777777775,133.8377475"
13397,Rariei,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-2.3473011111111113,134.5160575"
8349,Mongkeluno Batukolaso,"",SULAWESI TENGGARA,Kab. MUNA,"",,"-4.904722222222222,122.77027777777778"
842,Laga Besar,"",SULAWESI UTARA,Kab. BOLAANG MONGONDOW,Nuangan,,"0.5727777777777777,0.5663888888888889"
5305,Watukarata ,"",NUSA TENGGARA TIMUR,Kab. SUMBA TIMUR,"",,"-10.050367777777778,119.99723722222222"
11966,Kalis Lu,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.2298691666666666,130.5014011111111"
6372,Kedumpit ,"",KALIMANTAN TIMUR,Kab. PENAJAM PASER UTARA,"",,"-1.1708333333333334,116.755"
3140,Cebenam Besar,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.18361111111111109,104.3659"
11093,Kuembarit,"",PAPUA BARAT,Kab. FAKFAK,"",,"-3.1356705555555555,132.57075416666666"
8196,Onrongalang,"",SULAWESI SELATAN,Kab. LUWU TIMUR,"",,"-2.638611111111111,121.0163511111111"
9593,Lailai Patu,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.803333333333333,134.3552777777778"
3733,Tenggiling,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"3.3827777777777777,106.23055555555555"
7749,Pontianak,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.4905555555555556,121.92361111111111"
2410,Hangtuah,"",KEPULAUAN RIAU,Kab. BINTAN,"",,"0.8052777777777779,104.52833333333334"
6394,Mangkasak,"",KALIMANTAN TIMUR,Kab. TANA TIDUNG,"",,"3.6900000000000004,117.47"
7828,Timpusu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.435,122.08277777777778"
2867,Batunekgemuk Kecil ,"",KEPULAUAN RIAU,Kab. NATUNA,"",,"2.7472222222222222,108.9225"
14510,Sarwori Fadu,"",PAPUA,Kab. SUPIORI,"",,"-0.8388888888888889,135.4986111111111"
3255,Makau,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.08085,104.74348"
11647,Daram Wonom,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.138455,130.9248161111111"
10936,Batupatimongmongga,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.9541069444444448,132.12324416666667"
12027,Kapatbus Ganan,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.2123486111111115,130.40812305555556"
10325,Katinai,"",MALUKU UTARA,Kab. HALMAHERA SELATAN,"",,"-0.9516666666666667,128.35694444444445"
10516,Temo,"",MALUKU UTARA,Kab. HALMAHERA SELATAN,"",,"-0.03277777777777778,127.19611111111111"
10246,Dodaweweda,"",MALUKU UTARA,Kab. HALMAHERA SELATAN,"",,"-0.5506561111111111,128.32391277777776"
4026,Pucong,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"1.1441666666666666,103.93777777777778"
13027,Waaf Lim,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.1367844444444444,130.2050972222222"
8668,Sapiri Biccue,"",SULAWESI TENGGARA,Kab. KOLAKA UTARA,"",,"-3.021713611111111,121.05509111111111"
5405,Kanaker Esa,"",NUSA TENGGARA TIMUR,Kab. ROTE NDAO,"",,"-10.91638888888889,122.92916666666667"
6097,Merdeka Selatan,"",KALIMANTAN TIMUR,Kab. KUTAI KARTANEGARA,"",,"-0.8526338888888889,117.25978416666666"
784,Janggi,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Tapian Nauli,,"1.6419444444444444,0.6024999999999999"
5886,Tampijak,"",KALIMANTAN TENGAH,Kab. BARITO SELATAN,"",,"-1.8230555555555557,114.78388888888888"
7528,Gogarungan ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.4675625,121.70276583333333"
7129,Buolan Babasal,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-1.6405555555555555,123.17611111111111"
3469,Tajurresun,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.16253,104.498"
5514,Mangiatang,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"",,"-8.550833333333333,119.68527777777778"
8273,Ghomenokuku,"",SULAWESI TENGGARA,Kab. MUNA,"",,"-4.9069400000000005,122.76000194444444"
9517,Kalwaha,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-5.56298,134.7069"
7632,Langa Bulunna,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.4347302777777778,122.07600611111111"
12322,Lolow,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.020847499999999998,130.43175694444443"
13513,Batuarobi,"",PAPUA BARAT,Kab. KAIMANA,"",,"-4.054421388888889,133.33947500000002"
738,Geranting,"",KEPULAUAN RIAU,KOTA B A T A M,Belakang Padang,,"0.9747222222222223,0.7711111111111112"
3515,Tukil,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.41497222222222224,104.26497694444444"
272,Pisang,"",BANTEN,Kab. SERANG,"",,"-5.996666666666667,0.15027777777777776"
3226,Kuyu,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.40626,104.5642"
8994,Er,"",MALUKU,Kab. MALUKU TENGGARA,"",,"-5.559444444444444,132.5625"
4758,Tanjungpelalang,"",JAWA TIMUR,Kab. SUMENEP,"",,"-6.977089444444444,115.29388055555556"
11352,Wongermowindi,"",PAPUA BARAT,Kab. FAKFAK,"",,"-3.1369775,132.57071083333332"
12908,Tabao Palolon Nut,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.8347283333333335,130.46426083333333"
3542,Batukado,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"3.1455555555555557,106.40138888888889"
11860,Inyoto Palolo Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"0.12250944444444445,130.13626055555554"
3764,Yudan,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"3.033611111111111,105.75222222222222"
4023,Pontianak,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"0.9634263888888889,104.09154222222222"
1950,Batubelayar,"",KEPULAUAN BANGKA BELITUNG,Kab. BELITUNG,"",,"-2.5583,107.65666666666667"
2977,Sepadi,"",KEPULAUAN RIAU,Kab. NATUNA,"",,"2.590277777777778,109.15944444444445"
3830,Buluh,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"1.0163888888888888,103.92805555555556"
6465,Batumalokong,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"",,"2.940746388888889,125.47875083333334"
13891,Ususaur Rim,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.8520286111111113,133.96558833333333"
7758,Poya Tiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.5327777777777778,121.65833333333335"
5370,Batupana Esa,"",NUSA TENGGARA TIMUR,Kab. ROTE NDAO,"",,"-10.9225,123.00277777777778"
3137,Candoh,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.09749,104.735"
13279,Inai,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-2.423864722222222,134.52321722222223"
4938,Nusa Gili,"",NUSA TENGGARA BARAT,Kab. LOMBOK TENGAH,"",,"-8.909166666666668,116.25472222222223"
5487,Kelapa,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"",,"-8.485277777777776,119.85749999999999"
13744,Oerves,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.8568919444444445,133.931715"
10000,Mangofa Gura,"",MALUKU UTARA,Kab. HALMAHERA BARAT,"",,"1.7091213888888888,127.55703777777778"
10587,Lek Pas,"",MALUKU UTARA,Kab. KEPULAUAN SULA,"",,"-1.7708333333333333,125.42055555555557"
14539,Insymoch,"",PAPUA,KOTA JAYAPURA ,"",,"-2.5914105555555556,140.70098166666665"
4692,Malang,"",JAWA TIMUR,Kab. SUMENEP,"",,"-6.957528888888889,115.52220805555555"
5061,Satonda,"",NUSA TENGGARA BARAT,Kab. DOMPU,"",,"-8.104266666666666,117.74595916666667"
5262,Songo,"",NUSA TENGGARA TIMUR,Kab. ENDE,"",,"-8.866111111111111,121.53611111111111"
12744,Safa Genan Lol,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.4357325,130.68802861111112"
12525,Munde,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.3244138888888889,131.06748583333334"
5014,Lemurai,"",NUSA TENGGARA BARAT,Kab. SUMBAWA,"",,"-9.023888888888889,117.46472222222222"
10697,Loleba Kecil,"",MALUKU UTARA,Kab. PULAU MOROTAI,"",,"2.12,128.225"
9196,Batukapal,"",MALUKU,Kab. BURU,"",,"-3.624722222222222,127.24111111111111"
4426,Teang Lor,"",JAWA TIMUR,Kab. TRENGGALEK,"",,"-8.327689166666666,111.46333333333334"
1786,Sulah,"",LAMPUNG,Kab. LAMPUNG SELATAN,"",,"-5.54658,105.34429"
1000,Tinggi,"",ACEH,Kab. SIMEULUE,"",,"2.8441666666666667,95.96416666666667"
14385,Bepampam Kasun Mios,"",PAPUA,Kab. SUPIORI,"",,"-0.8005555555555556,135.4788888888889"
3318,Merang,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.44682,104.37388999999999"
10876,Anasuramo Timur,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.680298333333333,132.50895972222222"
10818,Sego,"",PAPUA BARAT,Kab. SORONG,"",,"-1.1640441666666665,130.71147083333332"
5459,Batupengah,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"",,"-8.573611111111111,119.7175"
7228,Mborunding,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-1.9501986111111111,123.63304"
11499,Batimee Lil,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.0659375,131.1350263888889"
337,PANAMBULAI,"",MALUKU,Kab. KEPULAUAN ARU,ARU TENGAH,,"-6.375277777777777,-133.14305555555555"
1110,Perling Cut Timur,"",ACEH,Kab. ACEH JAYA,"",,"4.686576111111111,95.50672722222222"
10976,Daraknusa,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.651332222222222,132.45152499999998"
3158,Dalek Darat,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.43196,104.40166666666667"
10124,Kakara Ici,"",MALUKU UTARA,Kab. HALMAHERA UTARA,"",,"1.731388888888889,128.0513888888889"
2436,Lesuh,"",KEPULAUAN RIAU,Kab. BINTAN,"",,"0.961111111111111,107.41722222222222"
9588,Labu Tapuran,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.731111111111111,134.41416666666666"
1655,Terus,"",RIAU,Kab. PELALAWAN,"",,"0.7091416666666667,103.28814027777777"
215,Malangmerah,"",KEPULAUAN RIAU,Kab. BINTAN,"",""
3909,Kura Kecil,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"0.9547222222222221,104.00194444444445"
7359,Tonggobuk,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-1.7330555555555556,123.12249999999999"
8807,Batade Kiki,"",GORONTALO,Kab. BOALEMO,"",,"0.5005555555555555,122.43861111111111"
7912,Batusipoong,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"",,"-6.7175,120.42861111111111"
10377,Mangemange,"",MALUKU UTARA,Kab. HALMAHERA SELATAN,"",,"-0.6269444444444445,128.6013888888889"
9563,Kumkumar,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-5.719166666666667,134.81392000000002"
1883,Umangumang,"",LAMPUNG,Kab. PESAWARAN,"",,"-5.792285,105.27857"
10155,Sedeng,"",MALUKU UTARA,Kab. HALMAHERA UTARA,"",,"2.2996027777777774,127.7785886111111"
10608,Nangbehang,"",MALUKU UTARA,Kab. KEPULAUAN SULA,"",,"-1.7411547222222223,124.31974861111111"
13335,Mamburuki Utara,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-2.034177222222222,134.1252375"
3307,Mempanak,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"-0.31978999999999996,104.86622861111111"
2872,Baturaya,"",KEPULAUAN RIAU,Kab. NATUNA,"",,"3.0574999999999997,108.87916666666666"
7371,Toulan Kecil,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-1.563611111111111,123.46861111111112"
8287,Kodadarano Tengah,"",SULAWESI TENGGARA,Kab. MUNA,"",,"-4.885,122.75861111111111"
9522,Karlaedalgul,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.401181388888889,134.3689888888889"
9485,Jelia Tapuran,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.644166666666666,134.28222222222223"
10666,Mow,"",MALUKU UTARA,Kab. HALMAHERA TIMUR,"",,"0.7925,128.2097222222222"
13900,Vangura,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.9864377777777777,134.31085722222224"
11439,Auwanwaiditim Pale,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.8355650000000001,130.4540908333333"
6467,Batunderang,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"",,"3.3565983333333334,125.613075"
14400,Enamdi,"",PAPUA,Kab. SUPIORI,"",,"-0.7968341666666666,135.521365"
4642,Karangmas,"",JAWA TIMUR,Kab. SITUBONDO,"",,"-7.684722222222223,114.44222222222223"
9781,Tiga Kecil Selatan,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-5.42696,134.55992"
3943,Lumut,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"1.1061111111111113,103.84527777777777"
2863,Batuimung,"",KEPULAUAN RIAU,Kab. NATUNA,"",,"4.6275,107.97166666666666"
7263,Ponga Togong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-1.409722222222222,123.1525"
9003,Kei Kecil,"",MALUKU,Kab. MALUKU TENGGARA,"",,"-5.750277777777778,132.72805555555556"
5199,Batang,"",NUSA TENGGARA TIMUR,Kab. ALOR,"",,"-8.231666666666667,124.08222222222221"
5720,Bunyau,"",KALIMANTAN BARAT,Kab. KAYONG UTARA,"",,"-1.4797222222222224,109.37888888888888"
6793,Katupa Kecil,"",SULAWESI TENGAH,Kab. DONGGALA,"",,"-0.05666666666666667,119.7961111111111"
1605,Palas,"",RIAU,Kab. INDRAGIRI HILIR,"",,"-0.41555555555555557,103.08277777777778"
7496,Delapan Empat,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.28107166666666666,122.317005"
13005,Umsiri Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.2924436111111111,130.77514055555557"
14012,Ahiba,"",PAPUA,Kab. NABIRE,"",,"-3.095,135.62222222222223"
693,Lulua,"",SUMATERA UTARA,Kab. NIAS SELATAN,Pulau - pulau Batu,,"-0.026666666666666665,0.2575"
14369,Arwai Mios,"",PAPUA,Kab. SUPIORI,"",,"-0.7769444444444445,135.72611111111112"
10729,Maitara,"",MALUKU UTARA,KOTA TIDORE KEPULAUAN,"",,"0.7322222222222222,0.37111111111111106"
2878,Buaya,"",KEPULAUAN RIAU,Kab. NATUNA,"",,"4.172777777777778,108.22166666666666"
625,GOSONGAMPIANGPARAK,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"",,"-1.7202777777777778,0.5900000000000001"
4145,Terkulai,"",KEPULAUAN RIAU,KOTA TANJUNG PINANG,"",,"0.9525691666666666,104.33980027777777"
4916,Sarang Gili,"",NUSA TENGGARA BARAT,Kab. LOMBOK BARAT,"",,"-8.898365,116.04945"
7201,Lokotoi Kecil Timur,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-1.4777777777777779,123.53222222222222"
11931,Kafiala Genan Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"0.16008638888888888,130.04396555555556"
7577,Kasojo,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.42694444444444446,121.80361111111111"
12806,Salyelbus Genan Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.2911125,130.90000055555555"
5178,Batuinang,"",NUSA TENGGARA TIMUR,KOTA KUPANG,"",,"-10.235017222222222,123.41143583333334"
10816,Sagemun,"",PAPUA BARAT,Kab. SORONG,"",,"-1.0786755555555556,131.2303838888889"
9462,Hahu,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-5.52141,134.75773"
1879,Tangkil,"",LAMPUNG,Kab. PESAWARAN,"",,"-5.51247,105.27149"
8588,Niga,"",SULAWESI TENGGARA,Kab. WAKATOBI,"",,"-5.476944444444444,123.77722222222222"
13563,Fiatenus Satu,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.9629058333333336,134.3211875"
8434,Kafaoleale,"",SULAWESI TENGGARA,Kab. BUTON,"",,"-5.3774999999999995,122.48861111111111"
8143,Sapiriah,"",SULAWESI SELATAN,Kab. PANGKAJENE DAN KEPULAUAN,"",,"-7.219444444444445,118.01027777777777"
3665,Pejaul,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"3.143611111111111,106.38916666666667"
8490,Wawatu,"",SULAWESI TENGGARA,Kab. KONAWE SELATAN,"",,"-4.102222222222222,122.66888888888889"
11573,Boto Atsa Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.400075,130.57521666666668"
5653,Cebe,"",KALIMANTAN BARAT,Kab. KETAPANG,"",,"-2.1680555555555556,110.07944444444443"
5419,Manggaro Besar,"",NUSA TENGGARA TIMUR,Kab. ROTE NDAO,"",,"-10.9144825,122.95399"
11708,Falilot Fat,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.0471841666666664,130.38312638888888"
2153,Batukelayang,"",KEPULAUAN BANGKA BELITUNG,Kab. BANGKA BARAT,"",,"-1.6752777777777776,105.69916666666667"
463,UJUANGTIKU,"",SUMATERA BARAT,Kab. AGAM,TANJUNG MUTIARA,""
14330,Yapero,"",PAPUA,Kab. MIMIKA,"",,"-5.036403611111111,137.18874277777778"
4235,Sabira,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"",,"-5.204166666666667,106.46111111111111"
9766,Tagunnawahia,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-5.57676,134.65487000000002"
6575,Sara Kecil,"",SULAWESI UTARA,Kab. KEPULAUAN TALAUD,"",,"3.954372777777778,126.7107963888889"
9555,Kulaim,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-5.87842,134.77721000000003"
9685,Or,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.477856388888889,134.48797472222222"
8129,Salebbo,"",SULAWESI SELATAN,Kab. PANGKAJENE DAN KEPULAUAN,"",,"-4.727222222222222,119.30416666666666"
11705,Faliantapaklu,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.8677797222222223,130.4314288888889"
3059,Batuberlobang,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.14685,104.20421"
11019,Gagaseng Nenem,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.6594652777777776,132.55678333333336"
3221,Kuka,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"-0.33973,104.92697000000001"
4081,Seret,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"1.0888888888888888,103.85388888888889"
7951,Karanglealea Rua,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"",,"-7.345555555555555,121.16444444444446"
11668,Dio,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.4337022222222222,130.32065166666666"
7334,Tibalat,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-2.1486111111111112,123.18055555555556"
7647,Luoknyo Satu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.4991922222222222,121.74427833333334"
11741,Flabacet Tol,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.2200633333333335,130.57947888888887"
4427,Teang,"",JAWA TIMUR,Kab. TRENGGALEK,"",,"-8.328333333333333,111.46305555555556"
13411,Rumbini,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-2.0321897222222223,134.14875777777777"
3403,Rekas,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.0829,104.49124"
9235,Oirang,"",MALUKU,Kab. SERAM BAGIAN TIMUR,"",,"-4.000277777777778,131.49249999999998"
13975,Sisirabut,"",PAPUA BARAT,Kab. SORONG,"",,"-0.964225,131.26818222222224"
7238,Mukalayo,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-1.706388888888889,123.48527777777778"
13805,Saveromnus Nit,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.8736658333333334,133.9287336111111"
12137,Kawamasaudi Pat,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.8656730555555556,130.42664777777776"
11247,Sekar Darat,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.680766111111111,132.41352138888888"
9147,Mese Nus,"",MALUKU,Kab. MALUKU TENGGARA BARAT,"",,"-7.844722222222222,131.4361111111111"
10145,Pombo,"",MALUKU UTARA,Kab. HALMAHERA UTARA,"",,"2.272778333333333,127.80561083333333"
8667,Niuniule,"",SULAWESI TENGGARA,Kab. KOLAKA UTARA,"",,"-2.9580555555555557,121.06666666666666"
12700,Pyan Fit Ef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.037228333333333,130.77044444444445"
11068,Keraf Besar,"",PAPUA BARAT,Kab. FAKFAK,"",,"-3.3044616666666666,132.80578444444447"
934,Nasi,"",ACEH,Kab. ACEH BESAR,Pulo Aceh,,"5.6994444444444445,95.08194444444445"
2415,Jitan,"",KEPULAUAN RIAU,Kab. BINTAN,"",,"0.9763888888888889,104.85277777777777"
5513,Makassar Gili,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"",,"-8.511669166666668,119.57579833333332"
682,Horasa,"",SUMATERA UTARA,Kab. NIAS SELATAN,Hibala,,"0.49722222222222223,0.5213888888888889"
1006,Asok,"",ACEH,Kab. ACEH SINGKIL,"",,"2.2622222222222224,97.32916666666667"
10502,Tapiola,"",MALUKU UTARA,Kab. HALMAHERA SELATAN,"",,"-1.5130555555555556,128.73"
3631,Mapit,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"3.254166666666667,106.31194444444444"
4335,Watunganten Kidul,"",DI YOGYAKARTA,Kab. GUNUNG KIDUL,"",,"-8.1875,110.68"
10228,Bori Kecil,"",MALUKU UTARA,Kab. HALMAHERA SELATAN,"",,"-0.5719444444444445,127.61861111111111"
10327,Kayoa,"",MALUKU UTARA,Kab. HALMAHERA SELATAN,"",,"0.052222222222222225,127.43527777777778"
